id,path,depth,numchild,label,name,description,code,url
458,000400030005000200010002000100090004000B0001,11,1,Biotite,Biotite metamelagranite,"Metamelagranite, biotite",MGNMB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNMB
459,000400030005000200010002000100090004000B00010001,12,0,Pegmatitic-biotite,Pegmatitic-biotite metamelagranite,"Metamelagranite, pegmatitic-biotite",MGNMPB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNMPB
460,000400030005000200010002000100090004000B0002,11,0,Foliated-biotite,Foliated-biotite metamelagranite,"Metamelagranite, foliated-biotite",FBMGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/FBMGN
480,000400030005000200010002000100090004000C,10,3,Metamonzogranite,Metamonzogranite,Metamonzogranite,MMZGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZGN
481,000400030005000200010002000100090004000C0001,11,0,Biotite,Biotite metamonzogranite,"Metamonzogranite, biotite",MMZGNB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZGNB
482,000400030005000200010002000100090004000C0002,11,0,Metaleucomonzogranite,Metaleucomonzogranite,Metaleucomonzogranite,MMZGNL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZGNL
483,000400030005000200010002000100090004000C0003,11,0,Porphyritic,Porphyritic metamonzogranite,"Metamonzogranite, porphyritic",MMZGP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZGP
473,000400030005000200010002000100090004000D,10,0,Metasyenogranite,Metasyenogranite,Metasyenogranite,MSYGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MSYGN
455,000400030005000200010002000100090004000E,10,0,Muscovite-biotite,Muscovite-biotite metagranite,"Metagranite, muscovite-biotite",MGNMSB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNMSB
470,000400030005000200010002000100090004000F,10,0,Pegmatitic,Pegmatitic metagranite,"Metagranite, pegmatitic",MGNPG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNPG
463,000400030005000200010002000100090004000G,10,0,Pegmatitic-muscovite-biotite,Pegmatitic-muscovite-biotite metagranite,"Metagranite, pegmatitic-muscovite-biotite",MGNPMB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNPMB
477,000400030005000200010002000100090004000H,10,0,Porphyritic,Porphyritic metagranite,"Metagranite, porphyritic",MGNP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNP
462,000400030005000200010002000100090004000I,10,0,Sheared,Sheared metagranite,"Metagranite, sheared",MGNSH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNSH
474,000400030005000200010002000100090004000J,10,0,Xenolithic,Xenolithic metagranite,"Metagranite, xenolithic",MGNXN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGNXN
485,000400030005000200010002000100090005,9,9,Metagranodiorite,Metagranodiorite,Metagranodiorite,MGD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGD
495,0004000300050002000100020001000900050001,10,0,Biotite,Biotite metagranodiorite,"Metagranodiorite, biotite",MGDBI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDBI
494,0004000300050002000100020001000900050002,10,0,Foliated,Foliated metagranodiorite,"Metagranodiorite, foliated",MGDFO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDFO
488,0004000300050002000100020001000900050003,10,0,Gneissose,Gneissose metagranodiorite,"Metagranodiorite, gneissose",MGDGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDGN
489,0004000300050002000100020001000900050004,10,1,Hornblende,Hornblende metagranodiorite,"Metagranodiorite, hornblende",MGDHB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDHB
490,00040003000500020001000200010009000500040001,11,0,K-feldspar-megacrystic-hornblende,K-feldspar-megacrystic-hornblende metagranodiorite,"Metagranodiorite, k-feldspar-megacrystic-hornblende",MGDHP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDHP
491,0004000300050002000100020001000900050005,10,0,Hornblende-biotite,Hornblende-biotite metagranodiorite,"Metagranodiorite, hornblende-biotite",MGDHBB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDHBB
487,0004000300050002000100020001000900050006,10,0,Hypersthene,Hypersthene metagranodiorite,"Metagranodiorite, hypersthene",MGHY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGHY
492,0004000300050002000100020001000900050007,10,0,Metaleucogranodiorite,Metaleucogranodiorite,Metaleucogranodiorite,MGDL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDL
486,0004000300050002000100020001000900050008,10,0,Metamelagranodiorite,Metamelagranodiorite,Metamelagranodiorite,MGDM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDM
493,0004000300050002000100020001000900050009,10,0,Porphyritic,Porphyritic metagranodiorite,"Metagranodiorite, porphyritic",MGDP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGDP
496,000400030005000200010002000100090006,9,5,Metatonalite,Metatonalite,Metatonalite,MTO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTO
502,0004000300050002000100020001000900060001,10,0,Foliated,Foliated metatonalite,"Metatonalite, foliated",MTOF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTOF
498,0004000300050002000100020001000900060002,10,0,Metadiorite and,Metadiorite and metatonalite,Metadiorite and metatonalite,MDIT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDIT
500,0004000300050002000100020001000900060003,10,1,Metaleucotonalite,Metaleucotonalite,Metaleucotonalite,MTOL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTOL
501,00040003000500020001000200010009000600030001,11,0,Pegmatitic,Pegmatitic metaleucotonalite,"Metaleucotonalite, pegmatitic",MTOLPG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTOLPG
499,0004000300050002000100020001000900060004,10,0,Pegmatitic metatonolite,Pegmatitic metatonolite,"Metatonalite, pegmatitic",MTOPG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTOPG
497,0004000300050002000100020001000900060005,10,0,Porphyritic,Porphyritic metatonalite,"Metatonalite, porphyritic",MTOP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTOP
504,000400030005000200010002000100090007,9,0,Porphyritic metatonalite,Porphyritic metatonalite,"Metatonalite, porphyritic",MTOP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTOP
549,0004000300050002000100020001000A,8,5,Of restricted mineralogy,Metamorphosed rock of restricted mineralogy,Metamorphosed rock of restricted mineralogy,MRRM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MRRM
552,0004000300050002000100020001000A0001,9,0,Metachromitite,Metachromitite,Metachromitite,MCHRMT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCHRMT
551,0004000300050002000100020001000A0002,9,0,Metailmenitite,Metailmenitite,Metailmenitite,MILMT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MILMT
553,0004000300050002000100020001000A0003,9,0,Metamagnetitite,Metamagnetitite,Metamagnetitite,MMAG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMAG
554,0004000300050002000100020001000A0004,9,0,Metapyrite-rock,Metapyrite-rock,Metapyrite-rock,MPYRK,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPYRK
550,0004000300050002000100020001000A0005,9,0,Metaquartz-garnet-magnetite-rock,Metaquartz-garnet-magnetite-rock,Metaquartz-garnet-magnetite-rock,MQGMGR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQGMGR
513,0004000300050002000100020001000B,8,5,Metapegmatite,Metapegmatite,Metapegmatite,MPEG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPEG
519,0004000300050002000100020001000B0001,9,0,Biotite,Biotite metapegmatite,"Metapegmatite, biotite",MPEGBI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPEGBI
514,0004000300050002000100020001000B0002,9,2,Feldspar-quartz,Feldspar-quartz metapegmatite,"Metapegmatite, feldspar-quartz",MPEGFQ,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPEGFQ
516,0004000300050002000100020001000B00020001,10,0,Brecciated-feldspar-quartz,Brecciated-feldspar-quartz metapegmatite,"Metapegmatite, brecciated-feldspar-quartz",MPGBFQ,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPGBFQ
515,0004000300050002000100020001000B00020002,10,0,Foliated-feldspar-quartz,Foliated-feldspar-quartz metapegmatite,"Metapegmatite, foliated-feldspar-quartz",MPGFFQ,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPGFFQ
520,0004000300050002000100020001000B0003,9,0,Foliated,Foliated metapegmatite,"Metapegmatite, foliated",MPEGF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPEGF
517,0004000300050002000100020001000B0004,9,0,Migmatitic,Migmatitic metapegmatite,"Metapegmatite, migmatitic",MPEGM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPEGM
518,0004000300050002000100020001000B0005,9,0,Sheared,Sheared metapegmatite,"Metapegmatite, sheared",MPEGSH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPEGSH
525,0004000300050002000100020001000C,8,2,Metaquartz-rich-coarse-grained-crystalline,Metaquartz-rich-coarse-grained-crystalline rock,Metaquartz-rich-coarse-grained-crystalline-rock,MQRCGR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQRCGR
526,0004000300050002000100020001000C0001,9,0,Metaquartz-rich-granitic-rock,Metaquartz-rich-granitic-rock,Metaquartz-rich-granitic-rock,MQRGNR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQRGNR
527,0004000300050002000100020001000C0002,9,0,Metaquartzolite,Metaquartzolite,Metaquartzolite,MQZOLT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQZOLT
528,0004000300050002000100020001000D,8,9,Metasyenitic-rock,Metasyenitic-rock,Metasyenitic-rock,MSYR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MSYR
544,0004000300050002000100020001000D0001,9,0,Meta-alkali-feldspar-syenite,Meta-alkali-feldspar-syenite,Meta-alkali-feldspar-syenite,MAFSY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MAFSY
536,0004000300050002000100020001000D0002,9,0,Metafoid-bearing-alkali-feldspar-syenite,Metafoid-bearing-alkali-feldspar-syenite,Metafoid-bearing-alkali-feldspar-syenite,MFBASY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MFBASY
537,0004000300050002000100020001000D0003,9,0,Metafoid-bearing-monzonite,Metafoid-bearing-monzonite,Metafoid-bearing-monzonite,MFBMZ,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MFBMZ
531,0004000300050002000100020001000D0004,9,0,Metafoid-bearing-syenite,Metafoid-bearing-syenite,Metafoid-bearing-syenite,MFBSY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MFBSY
539,0004000300050002000100020001000D0005,9,3,Metamonzonite,Metamonzonite,Metamonzonite,MMZ,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZ
540,0004000300050002000100020001000D00050001,10,0,Foliated,Foliated metamonzonite,"Metamonzonite, foliated",MMZFO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZFO
541,0004000300050002000100020001000D00050002,10,1,Metamelamonzonite,Metamelamonzonite,Metamelamonzonite,MMZNM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZNM
542,0004000300050002000100020001000D000500020001,11,0,Olivine,Olivine metamelamonzonite,"Metamelamonzonite, olivine",MMZMO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZMO
543,0004000300050002000100020001000D00050003,10,0,Olivine,Olivine metamonzonite,"Metamonzonite, olivine",MMZOL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMZOL
538,0004000300050002000100020001000D0006,9,0,Metaquartz-alkali-feldspar-syenite,Metaquartz-alkali-feldspar-syenite,Metaquartz-alkali-feldspar-syenite,MQAFSY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQAFSY
530,0004000300050002000100020001000D0007,9,0,Metaquartz-monzonite,Metaquartz-monzonite,Metaquartz-monzonite,MQMZ,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQMZ
529,0004000300050002000100020001000D0008,9,0,Metaquartz-syenite,Metaquartz-syenite,Metaquartz-syenite,MQSY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQSY
532,0004000300050002000100020001000D0009,9,3,Metasyenite,Metasyenite,Metasyenite,MSYGNT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MSYGNT
535,0004000300050002000100020001000D00090001,10,0,Mafic,Mafic metasyenite,"Metasyenite, mafic",MSYGM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MSYGM
534,0004000300050002000100020001000D00090002,10,0,Metaleucosyenite,Metaleucosyenite,Metaleucosyenite,MSYL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MSYL
533,0004000300050002000100020001000D00090003,10,0,Metamelasyenite,Metamelasyenite,Metamelasyenite,MSYM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MSYM
338,0004000300050002000100020002,7,3,Fine-grained,Metamorphosed fine-grained normal crystalline rock,Metamorphosed fine-grained normal crystalline rock,MFCR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MFCR
339,00040003000500020001000200020001,8,2,Glassy-meta-igneous-rock,Glassy-meta-igneous-rock,Glassy-meta-igneous-rock,MIGGL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MIGGL
340,000400030005000200010002000200010001,9,0,Metaobsidian,Metaobsidian,Metaobsidian,MOBS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MOBS
341,000400030005000200010002000200010002,9,1,Metapitchstone,Metapitchstone,Metapitchstone,MPTST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPTST
342,0004000300050002000100020002000100020001,10,0,Porphyritic-rhyolitic,Porphyritic-rhyolitic metapitchstone,"Metapitchstone, porphyritic-rhyolitic",MPTSPR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPTSPR
343,00040003000500020001000200020002,8,13,Metalava,Metalava,Metalava,MLAVA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLAVA
347,000400030005000200010002000200020001,9,1,Andesite,Andesite metalava,"Metalava, andesite",MLVAN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVAN
348,0004000300050002000100020002000200010001,10,0,Hornblende-andesite,Hornblende-andesite metalava,"Metalava, hornblende-andesite",MLVHAN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVHAN
344,000400030005000200010002000200020002,9,0,Augite-andesite,Augite-andesite metalava,"Augite-andesite, metalava",MLVAAD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVAAD
345,000400030005000200010002000200020003,9,1,Basalt,Basalt metalava,"Metalava, basalt",MBALV,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MBALV
346,0004000300050002000100020002000200030001,10,0,Calcareous-basalt,Calcareous-basalt metalava,"Metalava, calcareous-basalt",MLAVCB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLAVCB
352,000400030005000200010002000200020004,9,2,Basaltic,Basaltic metalava,"Metalava, basaltic",MBACLV,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MBACLV
353,0004000300050002000100020002000200040001,10,0,And metatuff,Basaltic metalava and basaltic metatuff,Basaltic metalava and basaltic metatuff,MBLT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MBLT
354,0004000300050002000100020002000200040002,10,1,Calcareous-basaltic,Calcareous-basaltic metalava,"Metalava, calcareous-basaltic",MLVCB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVCB
355,00040003000500020001000200020002000400020001,11,0,Metatuff and,Calcareous-basaltic metatuff and calcareous-basaltic metalava,Calcareous-basaltic metatuff and calcareous-basaltic metalava,MLTC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MLTC
350,000400030005000200010002000200020005,9,0,Basaltic-trachyandesite,Basaltic-trachyandesite metalava,"Metalava, basaltic-trachyandesite",MLVBAT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVBAT
351,000400030005000200010002000200020006,9,0,Dacite,Dacite metalava,"Metalava, dacite",MLVDA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVDA
357,000400030005000200010002000200020007,9,0,Felsic,Felsic metalava,"Metalava, felsic",MLVF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVF
359,000400030005000200010002000200020008,9,0,Mafic,Mafic metalava,"Metalava, mafic",MLVMF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVMF
360,000400030005000200010002000200020009,9,0,And metatuff,Metalava and metatuff,Metalava and metatuff,MLTU,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MLTU
356,00040003000500020001000200020002000A,9,0,Rhyolite,Rhyolite metalava,"Metalava, rhyolite",MLVRY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVRY
349,00040003000500020001000200020002000B,9,0,Trachyandesite,Trachyandesite metalava,"Metalava, trachyandesite",MLVTA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVTA
361,00040003000500020001000200020002000C,9,0,Trachydacite,Trachydacite metalava,"Metalava, trachydacite",MLVTD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVTD
358,00040003000500020001000200020002000D,9,0,Trachyte,Trachyte metalava,"Metalava, trachyte",MLVTRC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLVTRC
362,00040003000500020001000200020003,8,2,Metaporphyry,Metaporphyry,Metaporphyry,MPPHY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPPHY
364,000400030005000200010002000200030001,9,2,Metafeldspar-porphyry,Metafeldspar-porphyry,Metafeldspar-porphyry,MPPHYF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPPHYF
366,0004000300050002000100020002000300010001,10,0,Biotite-feldspar metaporphyry,Biotite-feldspar metaporphyry,"Metaporphyry, biotite-feldspar",MPHYBF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPHYBF
365,0004000300050002000100020002000300010002,10,0,Metaquartz-feldspar-porphyry,Metaquartz-feldspar-porphyry,Metaquartz-feldspar-porphyry,MQFP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQFP
363,000400030005000200010002000200030002,9,0,Metaquartz-porphyry,Metaquartz-porphyry,Metaquartz-porphyry,MQZP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MQZP
558,0004000300050002000100020003,7,3,Medium-grained,Metamorphosed medium-grained normal crystalline rock,Metamorphosed medium-grained normal crystalline rock,MMCR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMCR
562,00040003000500020001000200030001,8,5,Metamicrogabbroic-rock,Metamicrogabbroic-rock,Metamicrogabbroic-rock,MMCGBR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMCGBR
578,000400030005000200010002000300010001,9,0,Feldspar-phyric metadolerite,Feldspar-phyric metadolerite,"Metadolerite, feldspar-phyric",MDOLFS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MDOLFS
574,000400030005000200010002000300010002,9,1,Hornfelsed,Hornfelsed metamicrogabbroic-rock,"Metamicrogabbroic-rock, hornfelsed",MMGBRH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMGBRH
575,0004000300050002000100020003000100020001,10,0,Metagabbroic-rock and,Hornfelsed metagabbroic-rock and hornfelsed metamicrogabbroic-rock,Hornfelsed metagabbroic-rock and hornfelsed metamicrogabbroic-rock,MGDH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MGDH
576,000400030005000200010002000300010003,9,1,Hypersthene-bearing metadolerite,Hypersthene-bearing metadolerite,"Metadolerite, hypersthene-bearing",MDLRHB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MDLRHB
577,0004000300050002000100020003000100030001,10,0,Metagabbro and,Hypersthene-bearing metagabbro and hypersthene-bearing metadolerite,Hypersthene-bearing metagabbro and hypersthene-bearing metadolerite,HMGD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/HMGD
563,000400030005000200010002000300010004,9,0,Metagabbroic-rock and,Metagabbroic-rock and metamicrogabbroic-rock,Metagabbroic-rock and metamicrogabbroic-rock,MGMMG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MGMMG
564,000400030005000200010002000300010005,9,8,Metamicrogabbro,Metamicrogabbro,Metamicrogabbro,MMCGB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMCGB
568,0004000300050002000100020003000100050001,10,0,Feldspar-phyric,Feldspar-phyric metamicrogabbro,"Metamicrogabbro, feldspar-phyric",MMGFP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMGFP
565,0004000300050002000100020003000100050002,10,0,Foliated metadolerite,Foliated metadolerite,"Metadolerite, foliated",MDOLFO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MDOLFO
570,0004000300050002000100020003000100050003,10,0,Foliated,Foliated metamicrogabbro,"Metamicrogabbro, foliated",MMGFO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMGFO
571,0004000300050002000100020003000100050004,10,1,Hypersthene-bearing,Hypersthene-bearing metamicrogabbro,"Metamicrogabbro, hypersthene-bearing",MMGBHB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMGBHB
572,00040003000500020001000200030001000500040001,11,0,Metagabbro and,Hypersthene-bearing metagabbro and hypersthene-bearing metamicrogabbro,Hypersthene-bearing metagabbro and hypersthene-bearing metamicrogabbro,HMGMMG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/HMGMMG
567,0004000300050002000100020003000100050005,10,0,Metabasalt and,Metabasalt and metamicrogabbro,Metabasalt and metamicrogabbro,MBMMG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MBMMG
566,0004000300050002000100020003000100050006,10,0,Metagabbro and,Metagabbro and metamicrogabbro,Metagabbro and metamicrogabbro,MGMG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MGMG
569,0004000300050002000100020003000100050007,10,0,And amphibolite,Metamicrogabbro and amphibolite,Metamicrogabbro and amphibolite,MMGAM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MMGAM
573,0004000300050002000100020003000100050008,10,0,"Psammite, semipelite and","Psammite, semipelite and metamicrogabbro","Psammite, semipelite and metamicrogabbro",PSMMG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/PSMMG
559,00040003000500020001000200030002,8,1,Metamicrogranitic-rock,Metamicrogranitic-rock,Metamicrogranitic-rock,MMCGNR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMCGNR
560,000400030005000200010002000300020001,9,1,Metamicrogranite,Metamicrogranite,Metamicrogranite,MMCGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMCGN
561,0004000300050002000100020003000200010001,10,0,Aplitic,Aplitic metamicrogranite,"Metamicrogranite, aplitic",MMCGNA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMCGNA
579,00040003000500020001000200030003,8,0,Metaquartz-rich-medium-grained-crystalline-rock,Metaquartz-rich-medium-grained-crystalline-rock,Metaquartz-rich-medium-grained-crystalline-rock,MMQRCR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MMQRCR
623,00040003000500020002,5,4,Metamorphosed fragmental igneous,Metamorphosed fragmental igneous rock,Metamorphosed fragmental igneous rock,+#~FIS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PHT_FIS
625,000400030005000200020001,6,0,Metahyaloclastite,Metahyaloclastite,Metahyaloclastite,MHY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MHY
627,000400030005000200020002,6,3,Volcaniclastic,Metamorphosed volcaniclastic igneous rock,Metamorphosed volcaniclastic igneous rock,+#^RSR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PHC_RSR
647,0004000300050002000200020001,7,1,Pyroclastic,Metamorphosed pyroclastic rock,Metamorphosed pyroclastic rock,+#^PRS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PHC_PRS
648,00040003000500020002000200010001,8,7,Metapyroclastic-rock,Metapyroclastic-rock,Metapyroclastic-rock,MPYRR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPYRR
658,000400030005000200020002000100010001,9,0,Basaltic,Basaltic metapyroclastic-rock,"Metapyroclastic-rock, basaltic",MPYBA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPYBA
653,000400030005000200020002000100010002,9,3,Meta-agglomerate,Meta-agglomerate,Meta-agglomerate,MAGG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MAGG
655,0004000300050002000200020001000100020001,10,0,Basaltic,Basaltic meta-agglomerate,"Meta-agglomerate, basaltic",MAGBA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MAGBA
656,0004000300050002000200020001000100020002,10,0,Rhyolitic,Rhyolitic meta-agglomerate,"Meta-agglomerate, rhyolitic",MRYAG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MRYAG
654,0004000300050002000200020001000100020003,10,0,Trachytic,Trachytic meta-agglomerate,"Meta-agglomerate, trachytic",MAGTR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MAGTR
649,000400030005000200020002000100010003,9,3,Metalapilli-tuff,Metalapilli-tuff,Metalapilli-tuff,MLPTUF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLPTUF
652,0004000300050002000200020001000100030001,10,0,Andesitic,Andesitic metalapilli-tuff,"Metalapilli-tuff, andesitic",MLTFAN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLTFAN
651,0004000300050002000200020001000100030002,10,0,Dacitic,Dacitic metalapilli-tuff,"Metalapilli-tuff, dacitic",MLTFDA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLTFDA
650,0004000300050002000200020001000100030003,10,0,Rhyolitic,Rhyolitic metalapilli-tuff,"Metalapilli-tuff, rhyolitic",MLTFRY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLTFRY
675,000400030005000200020002000100010004,9,0,Metalapillistone,Metalapillistone,Metalapillistone,MLPST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MLPST
657,000400030005000200020002000100010005,9,0,Metapyroclastic-breccia,Metapyroclastic-breccia,Metapyroclastic-breccia,MPYBRC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MPYBRC
659,000400030005000200020002000100010006,9,12,Metatuff,Metatuff,Metatuff,MTUF,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTUF
671,0004000300050002000200020001000100060001,10,0,Andesitic,Andesitic metatuff,"Metatuff, andesitic",MTFAND,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTFAND
666,0004000300050002000200020001000100060002,10,0,Basalt,Basalt metatuff,"Metatuff, basalt",MTUFBA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTUFBA
664,0004000300050002000200020001000100060003,10,1,Basaltic,Basaltic metatuff,"Metatuff, basaltic",MTUFB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MTUFB
665,00040003000500020002000200010001000600030001,11,0,Metalava and,Basaltic metalava and basaltic metatuff,Basaltic metalava and basaltic metatuff,MBLT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MBLT
